chargeback_id,chargeback_reason,chargeback_status,chargeback_amount,issuer_response,acquirer_response
eea15eff73fcb780a208b80fff38e457,defeito,sob_analise,35.77,revisando,avaliacao_manual
7845d9a1a3d511b756a5c2c2352ba770,fraude,sob_analise,35.84,revisando,avaliacao_manual
fa4f63175b284248b89a46c3b7e7bc12,fraude,sob_analise,351.36,revisando,avaliacao_manual
db9a1d192383270a53f6fd68858f1783,mercadoria_nao_recebida,sob_analise,352.55,revisando,avaliacao_manual
921ccf9b5f8379e9262fabe9b953c55e,mercadoria_nao_recebida,sob_analise,353.07,revisando,avaliacao_manual
86fa33b8dc93e71a9aa76df6c0076c5e,mercadoria_nao_recebida,sob_analise,353.36,revisando,avaliacao_manual
51d70226d271148b34f0ae2a6aaef7e8,fraude,sob_analise,356.06,revisando,avaliacao_manual
efd2c0c31366671a99bb3eba61b5459a,defeito,sob_analise,358.53,revisando,avaliacao_manual
dd04e5bf2ed0f48d340eb1b2820dcb7b,mercadoria_nao_recebida,sob_analise,359.19,revisando,avaliacao_manual
5b8983a14e57e83fee3e9c9b6de5dc04,fraude,sob_analise,36.35,revisando,avaliacao_manual
f5be733557bb83f09c694272a7d21d74,fraude,sob_analise,36.39,revisando,avaliacao_manual
a556af28fe6f1e8804087924fdced810,mercadoria_nao_recebida,sob_analise,36.59,revisando,avaliacao_manual
2b9781917af4a7321519dd1db68cb72b,cobranca_duplicada,sob_analise,36.62,revisando,avaliacao_manual
06ef1c484cc535575da1724b5c6b913a,cobranca_duplicada,sob_analise,36.68,revisando,avaliacao_manual
4d34da0824213ee7962a5c5ed32b3f51,fraude,sob_analise,36.78,revisando,avaliacao_manual
75a7d0a8a9a12e7b866362cb26d536be,fraude,sob_analise,360.48,revisando,avaliacao_manual
f18c6aa6a5d583e8ec36beaabb81d9a0,voucher_indisponivel,sob_analise,363.64,revisando,avaliacao_manual
396cf83a5c0a10f81804e755cae565ab,erro_de_processamento,sob_analise,364.05,revisando,avaliacao_manual
d5a71b64c3592b5ca24b856cba608940,mercadoria_nao_recebida,sob_analise,366.24,revisando,avaliacao_manual
6a84c0dc9f5ad55bac8d9847b9556719,erro_de_processamento,sob_analise,366.32,revisando,avaliacao_manual
bca45e92990f2f54a8aed374b160f2e8,mercadoria_nao_recebida,sob_analise,37.24,revisando,avaliacao_manual
76098ff18bad7555c2d85340e82b8941,fraude,sob_analise,37.31,revisando,avaliacao_manual
d73c0976dbad3c54466df6b139b1ef3d,mercadoria_nao_recebida,sob_analise,37.37,revisando,avaliacao_manual
2bb1a4f728190ce6d581058525ed83ba,cobranca_duplicada,sob_analise,37.85,revisando,avaliacao_manual
d94b232e72e4c7c22f765be9ee391b3f,mercadoria_nao_recebida,sob_analise,37.86,revisando,avaliacao_manual
ecb4d57a1f4dabdb34dcc3ddba82bc51,mercadoria_nao_recebida,sob_analise,376.04,revisando,avaliacao_manual
41217e834e81df08905e128234f22132,erro_de_processamento,sob_analise,38.12,revisando,avaliacao_manual
86336bae769e4fb1af25f7bdb4b12cea,mercadoria_nao_recebida,sob_analise,38.36,revisando,avaliacao_manual
0b75da0be2772eb19f522706b2078530,cobranca_duplicada,sob_analise,38.51,revisando,avaliacao_manual
247a2d99c7c65136c3a968772716860c,cobranca_duplicada,sob_analise,38.72,revisando,avaliacao_manual
744c590b667776f5108a23623d7e5b91,fraude,sob_analise,38.75,revisando,avaliacao_manual
96ae30a2357a999e6010b2f1401af374,mercadoria_nao_recebida,sob_analise,38.75,revisando,avaliacao_manual
fca198bd1d114ed57b786f347a0e4a61,defeito,sob_analise,38.78,revisando,avaliacao_manual
9ed2c225dae392f79f0842d160072572,mercadoria_nao_recebida,sob_analise,381.57,revisando,avaliacao_manual
27d90e6110e8c6168bf04f4efc4b936e,cobranca_duplicada,sob_analise,381.76,revisando,avaliacao_manual
ae85b9887d49eb8e4e35cea1435a52d8,mercadoria_nao_recebida,sob_analise,381.86,revisando,avaliacao_manual
29ce31378acbd5bc48a0518e3770eb8c,cobranca_duplicada,sob_analise,382.88,revisando,avaliacao_manual
eb31fdfb332cea92e0b75fbe92b0a1cd,mercadoria_nao_recebida,sob_analise,383.08,revisando,avaliacao_manual
aba560ab127e5b68433f34376747f9aa,mercadoria_nao_recebida,sob_analise,384.08,revisando,avaliacao_manual
4bc6b6965bf5778f7d262b5f8913a721,fraude,sob_analise,39.00,revisando,avaliacao_manual
6e341e7f154e744143c5fc3e937bfda4,fraude,sob_analise,39.05,revisando,avaliacao_manual
e9e76f41dadb7c83d5f8dcbd2ca7473a,mercadoria_nao_recebida,sob_analise,39.68,revisando,avaliacao_manual
cbea63556805f3965ab75f4f56a79508,mercadoria_nao_recebida,sob_analise,395.58,revisando,avaliacao_manual
f724ab745f332c12bb5b6019127ee2ff,fraude,sob_analise,397.86,revisando,avaliacao_manual
9814faa42d794c0595af95705ab9c7a4,mercadoria_nao_recebida,sob_analise,40.00,revisando,avaliacao_manual
84ebc7aa538e4655d5d3c6810003c6f4,mercadoria_nao_recebida,sob_analise,40.09,revisando,avaliacao_manual
1a46043f18f483b119bbeebb563aa77a,voucher_indisponivel,sob_analise,40.10,revisando,avaliacao_manual
5cec9f898cf8a71f4314b026ea1c527b,erro_de_processamento,sob_analise,40.62,revisando,avaliacao_manual
232674aa2334edfdd9c2dbe346291712,cobranca_duplicada,sob_analise,40.77,revisando,avaliacao_manual
4f7a5a0f703ed480db529b81affc0c46,erro_de_processamento,sob_analise,40.95,revisando,avaliacao_manual
e9e2effacedebc11741ec26027686fe9,mercadoria_nao_recebida,sob_analise,40.95,revisando,avaliacao_manual
267519bdbe13b2f237af57f3f1b86a9e,cobranca_duplicada,sob_analise,402.16,revisando,avaliacao_manual
aa8c7fad85e2310540569bdf67fb25b1,mercadoria_nao_recebida,sob_analise,403.42,revisando,avaliacao_manual
701b8d796304d25d93346f4f62a7eebc,voucher_indisponivel,sob_analise,41.06,revisando,avaliacao_manual
0d3932a3836fab6762836714e0eee9ae,cobranca_duplicada,sob_analise,41.78,revisando,avaliacao_manual
28143b0b8baca7bc05bdcde9a7c65bd3,cobranca_duplicada,sob_analise,41.83,revisando,avaliacao_manual
4abe45d3258a19bc521cdd64b940acf1,fraude,sob_analise,410.03,revisando,avaliacao_manual
ed0bd11dccfe74e31019ba133badf088,mercadoria_nao_recebida,sob_analise,412.40,revisando,avaliacao_manual
8c72f52f7655510c1ec81f3b9019c638,mercadoria_nao_recebida,sob_analise,419.06,revisando,avaliacao_manual
8bbfd0be5d89a92d4bf214baac246fea,mercadoria_nao_recebida,sob_analise,42.06,revisando,avaliacao_manual
3310a2bd8c292776c39ea3fa6cb47447,fraude,sob_analise,42.09,revisando,avaliacao_manual
eb785b1fc66ac703e6801aef45d2397b,mercadoria_nao_recebida,sob_analise,42.40,revisando,avaliacao_manual
fd6519b24982de9aec35784b4bc78d2b,defeito,sob_analise,42.52,revisando,avaliacao_manual
691123bd7667e28df807da5274073e1f,erro_de_processamento,sob_analise,42.62,revisando,avaliacao_manual
7f619a0e50f20db4bbddcf9d58a69e56,mercadoria_nao_recebida,sob_analise,420.18,revisando,avaliacao_manual
dd7ac010ac0daaa2d26a974ceaf897a0,mercadoria_nao_recebida,sob_analise,421.67,revisando,avaliacao_manual
24a6cba94937d6908dec93e82249d67e,cobranca_duplicada,sob_analise,427.54,revisando,avaliacao_manual
5f3cc66c9f5ac196a1f367c0fa52695f,erro_de_processamento,sob_analise,43.00,revisando,avaliacao_manual
1e7d25f611e794f9614dd3e10a8596e7,cobranca_duplicada,sob_analise,43.08,revisando,avaliacao_manual
903c880841c9b1af32d6d086b9763133,mercadoria_nao_recebida,sob_analise,43.26,revisando,avaliacao_manual
8e1a9d039dc1c61d1fa663266a937cc7,mercadoria_nao_recebida,sob_analise,43.27,revisando,avaliacao_manual
06be8b2c2a6e818814aa5416c3512ca3,cobranca_duplicada,sob_analise,43.29,revisando,avaliacao_manual
a640d10af396f0aa5f1c751f1f976bdc,mercadoria_nao_recebida,sob_analise,43.71,revisando,avaliacao_manual
6ab6cbb9cdca38f755b319eac5846cca,erro_de_processamento,sob_analise,431.56,revisando,avaliacao_manual
9d32e14ab99f206e6f8f2b6ad13baabf,mercadoria_nao_recebida,sob_analise,434.24,revisando,avaliacao_manual
a304e27bd17a57240cb6779d293726d4,mercadoria_nao_recebida,sob_analise,435.72,revisando,avaliacao_manual
e8c68bc8849a22ef58e4ee2a76e04dea,mercadoria_nao_recebida,sob_analise,438.19,revisando,avaliacao_manual
0ac1d3244719cbbfbc0574631fb0186e,cobranca_duplicada,sob_analise,44.00,revisando,avaliacao_manual
2f7d7a6a999ef8c67d93d38849d773e9,erro_de_processamento,sob_analise,44.09,revisando,avaliacao_manual
7d51427ec940da2e27bc824dd56a2300,fraude,sob_analise,44.10,revisando,avaliacao_manual
7c90d586e963f486acac5a2731869a5d,fraude,sob_analise,44.23,revisando,avaliacao_manual
d6370a08f64a1248435649bd37eae011,mercadoria_nao_recebida,sob_analise,44.36,revisando,avaliacao_manual
7951fe56cf685dca47524b1986bf56b6,fraude,sob_analise,449.92,revisando,avaliacao_manual
4baeb46418ac44b0f5ab2795772663b3,erro_de_processamento,sob_analise,45.00,revisando,avaliacao_manual
2ad56d1fc55a1e851edd13dc8a3f3d14,cobranca_duplicada,sob_analise,45.11,revisando,avaliacao_manual
5ca67c75fe0b43ebc7ff9e3711b44162,fraude,sob_analise,45.31,revisando,avaliacao_manual
442ec78ed357a4b45b7a0a5b67c2f050,fraude,sob_analise,45.68,revisando,avaliacao_manual
f964282723f7e8deef2e3054f5f790d4,defeito,sob_analise,451.13,revisando,avaliacao_manual
96b947c986b42f213c9e6b8ccccedb89,mercadoria_nao_recebida,sob_analise,459.63,revisando,avaliacao_manual
8e41a4552a7f51874a72a22b403160b8,mercadoria_nao_recebida,sob_analise,46.01,revisando,avaliacao_manual
d3f309d85c6d6cbd2a1775f23a5ce401,mercadoria_nao_recebida,sob_analise,46.01,revisando,avaliacao_manual
b38eef08b40fc62c878cc175dd26cd8d,mercadoria_nao_recebida,sob_analise,46.18,revisando,avaliacao_manual
97530dcd3262fcc0ee8a111879549881,mercadoria_nao_recebida,sob_analise,46.26,revisando,avaliacao_manual
56e857607d894b7e1d6bfca0b5ebb9e8,erro_de_processamento,sob_analise,46.63,revisando,avaliacao_manual
f00cdb6f9004b64118cf7814d3a03cff,defeito,sob_analise,46.69,revisando,avaliacao_manual
cb01f5da9344f4c8dce9d954754b4253,mercadoria_nao_recebida,sob_analise,46.84,revisando,avaliacao_manual
979ace0e958f3017f51d2b3dd92d9c28,mercadoria_nao_recebida,sob_analise,460.86,revisando,avaliacao_manual
91f1ac61a8e729f0c88109ea99fef51d,mercadoria_nao_recebida,sob_analise,47.00,revisando,avaliacao_manual
acf6e912a8db79e50ddd2fe14628e89c,mercadoria_nao_recebida,sob_analise,47.02,revisando,avaliacao_manual
dc0c4c970ae6b97b389d2e44a500f931,mercadoria_nao_recebida,sob_analise,47.29,revisando,avaliacao_manual
2f237ad78fabeb8203631b4a881a83a5,erro_de_processamento,sob_analise,47.38,revisando,avaliacao_manual
7d1368ef7cac9199c5f7372a8e356651,fraude,sob_analise,47.42,revisando,avaliacao_manual
5ac4eee743a86a4f0d1b7ee150d1bb34,erro_de_processamento,sob_analise,47.50,revisando,avaliacao_manual
66684ab29bf699746bbe69ca21dcedf5,erro_de_processamento,sob_analise,47.50,revisando,avaliacao_manual
bde305d08669a1b46554c10f03a85675,mercadoria_nao_recebida,sob_analise,47.83,revisando,avaliacao_manual
4197f94f8bddd171804b1360fa78d368,fraude,sob_analise,47.95,revisando,avaliacao_manual
7fdaacb6531a303bdcfd48de1512a7dc,mercadoria_nao_recebida,sob_analise,470.48,revisando,avaliacao_manual
a738e9e6770c9eac21287cc96d82dc76,mercadoria_nao_recebida,sob_analise,471.33,revisando,avaliacao_manual
ec99cf3ef9a84993f1e55aa4fc615c42,mercadoria_nao_recebida,sob_analise,475.04,revisando,avaliacao_manual
75213e459cfe44a61c496c864e0a8c63,fraude,sob_analise,48.10,revisando,avaliacao_manual
47a1cdc1ae52b80a3800fb4509e657e4,fraude,sob_analise,48.13,revisando,avaliacao_manual
8a73d5c259820a920b0a1bdd8dbaa6af,mercadoria_nao_recebida,sob_analise,48.22,revisando,avaliacao_manual
617b248faca8fe758da0640030f82f00,erro_de_processamento,sob_analise,48.30,revisando,avaliacao_manual
4a02e985c7239d866a632f07ed20d9c0,fraude,sob_analise,48.62,revisando,avaliacao_manual
1f206aee577f50401576d48a17d2249e,cobranca_duplicada,sob_analise,48.69,revisando,avaliacao_manual
6aa2fc0ec99ae145158d9f9f790ada82,erro_de_processamento,sob_analise,48.69,revisando,avaliacao_manual
bf6b6ca366554e505b129b759520e852,mercadoria_nao_recebida,sob_analise,48.69,revisando,avaliacao_manual
b89851145dc1888ce963c2e7da8ce7be,mercadoria_nao_recebida,sob_analise,48.79,revisando,avaliacao_manual
d8ff321383376dc17f0dc69b56fecffe,mercadoria_nao_recebida,sob_analise,484.68,revisando,avaliacao_manual
2478162af45c03e2a222e61c781e9209,cobranca_duplicada,sob_analise,486.24,revisando,avaliacao_manual
186efcd656d8ac4332156f594df02572,cobranca_duplicada,sob_analise,486.27,revisando,avaliacao_manual
0fb02b37217c9af51e73a4ddd2c5b092,cobranca_duplicada,sob_analise,49.00,revisando,avaliacao_manual
3a754d9436ef0dd5d52e94a0e7ee2f0c,voucher_indisponivel,sob_analise,49.24,revisando,avaliacao_manual
47864ed19d3fc241f11b3d0bc59257e3,fraude,sob_analise,49.42,revisando,avaliacao_manual
d67173b46251d818f2e39cbe8efd0f9b,mercadoria_nao_recebida,sob_analise,49.51,revisando,avaliacao_manual
288550748c3bf4d64ca22b79487eeaf2,cobranca_duplicada,sob_analise,49.75,revisando,avaliacao_manual
88b90300d5ba09ea058e45b94c98b808,mercadoria_nao_recebida,sob_analise,492.96,revisando,avaliacao_manual
b21b913f441070fd0013003e71bfb5df,mercadoria_nao_recebida,sob_analise,50.00,revisando,avaliacao_manual
48ad3f692af89318f508cd0b50f68b41,voucher_indisponivel,sob_analise,50.00,revisando,avaliacao_manual
45ed6e85398a87c253db47c2d9f48216,voucher_indisponivel,sob_analise,50.01,revisando,avaliacao_manual
270c25da086ad763f34a2cd66c6aae7a,cobranca_duplicada,sob_analise,50.10,revisando,avaliacao_manual
3e8c191415aece16ba1ac896f535b484,erro_de_processamento,sob_analise,50.13,revisando,avaliacao_manual
a059bf220c121cd3d48e82b036e831d0,mercadoria_nao_recebida,sob_analise,50.23,revisando,avaliacao_manual
8dbdb49adde1547872efd760ec602f8d,mercadoria_nao_recebida,sob_analise,50.33,revisando,avaliacao_manual
08ea65e91550ee222548404d16eb06b4,cobranca_duplicada,sob_analise,50.50,revisando,avaliacao_manual
ba506068ed3555effa5ca62cd1b22225,mercadoria_nao_recebida,sob_analise,50.87,revisando,avaliacao_manual
e2f1a9fca16cf7780e6b22a78fb85479,mercadoria_nao_recebida,sob_analise,505.12,revisando,avaliacao_manual
6e005ed6792ec5ba81274fcf6ca4ec74,fraude,sob_analise,509.20,revisando,avaliacao_manual
fdbd371c335ecb94ccb8a65c37d8ebba,defeito,sob_analise,51.07,revisando,avaliacao_manual
e51e22905bd012eb967f86fa08194f43,mercadoria_nao_recebida,sob_analise,51.32,revisando,avaliacao_manual
fbb8b95a779702d51ecf6fa530a997d4,defeito,sob_analise,51.69,revisando,avaliacao_manual
051fcda88d997d3ff86012da2a556342,cobranca_duplicada,sob_analise,51.70,revisando,avaliacao_manual
278550fe90b7bf4e300467f0afc9b781,cobranca_duplicada,sob_analise,51.82,revisando,avaliacao_manual
4bd17c85bd06ed500f1619f6692ea8af,erro_de_processamento,sob_analise,51.85,revisando,avaliacao_manual
853fea10132fd987a6c350565818ba11,mercadoria_nao_recebida,sob_analise,519.80,revisando,avaliacao_manual
0606be58306f48924f5b44a39cfab9ec,cobranca_duplicada,sob_analise,52.04,revisando,avaliacao_manual
fbe14dbea1cdcc16f5709ee80b0fab7a,defeito,sob_analise,52.10,revisando,avaliacao_manual
b360e877916b9d6b03877df56551e4dc,mercadoria_nao_recebida,sob_analise,52.13,revisando,avaliacao_manual
c361406c8d2eccd0d8ba53309bca045e,mercadoria_nao_recebida,sob_analise,52.18,revisando,avaliacao_manual
5f890a619c8d23b671705de61578d238,erro_de_processamento,sob_analise,52.53,revisando,avaliacao_manual
ed04a2b3c21cbcd90c2071a22a8cbda2,mercadoria_nao_recebida,sob_analise,52.53,revisando,avaliacao_manual
04221a4eb2e1a30903ffaaa72f8b268c,cobranca_duplicada,sob_analise,52.93,revisando,avaliacao_manual
489191dca3848c2c6ddbf667d4935fc3,erro_de_processamento,sob_analise,52.95,revisando,avaliacao_manual
c21b52965ab8bbc3d27579c093386807,mercadoria_nao_recebida,sob_analise,521.37,revisando,avaliacao_manual
0a6b6d3fb4616f5b647bc8b0b8f69e0d,cobranca_duplicada,sob_analise,53.00,revisando,avaliacao_manual
64a8b3b4c19751b51d211deb32fdc67b,erro_de_processamento,sob_analise,53.19,revisando,avaliacao_manual
542dd8c7a80f7006b56c9cbb95e6433b,erro_de_processamento,sob_analise,53.24,revisando,avaliacao_manual
f889e402bb8fdb62c8e73bb3764cf6a9,defeito,sob_analise,53.50,revisando,avaliacao_manual
d9c97ab2098fe0b71eb51aa660f74fe2,mercadoria_nao_recebida,sob_analise,53.53,revisando,avaliacao_manual
b420ccbcb8265772b8c13687c24bb5eb,mercadoria_nao_recebida,sob_analise,53.54,revisando,avaliacao_manual
2d7561026d542c8dbd8f0daeadf67a43,defeito,sob_analise,53.70,revisando,avaliacao_manual
a770d696d001cb50c7ef69105c3e06f4,mercadoria_nao_recebida,sob_analise,53.90,revisando,avaliacao_manual
95ecc4683cb56cd525c1488adf228175,mercadoria_nao_recebida,sob_analise,535.97,revisando,avaliacao_manual
cbcffd62e7d1e6d26d3a6657731cb96a,mercadoria_nao_recebida,sob_analise,54.00,revisando,avaliacao_manual
23fbdff7118cf3f2b0f4eb5b74f6ee2f,cobranca_duplicada,sob_analise,54.10,revisando,avaliacao_manual
1469262ec8414d0e3f821bda79cf14cc,cobranca_duplicada,sob_analise,54.27,revisando,avaliacao_manual
099d62f80912acec8ebfabeed29585cf,cobranca_duplicada,sob_analise,54.34,revisando,avaliacao_manual
fc83eb7b2a806cd7c4ed7abaa9af49e7,defeito,sob_analise,54.60,revisando,avaliacao_manual
9790914a516d3a166150d0d19f282b8f,mercadoria_nao_recebida,sob_analise,54.74,revisando,avaliacao_manual
8071505187465938d3f033c82180edc6,mercadoria_nao_recebida,sob_analise,54.79,revisando,avaliacao_manual
466e5cddccc661ae332697cc83dcafb1,fraude,sob_analise,54.92,revisando,avaliacao_manual
25fb291455f02d9da22d17fa3a1afd23,cobranca_duplicada,sob_analise,544.92,revisando,avaliacao_manual
37069a22c82db05d43b447a96abf4af0,fraude,sob_analise,55.00,revisando,avaliacao_manual
d5a3687b456d8d82fa6098579ee93e09,mercadoria_nao_recebida,sob_analise,55.62,revisando,avaliacao_manual
d9ed7b8cfe99da8442618eabb0f9997c,mercadoria_nao_recebida,sob_analise,55.63,revisando,avaliacao_manual
64f0da9068715955d37b40377363ecc7,erro_de_processamento,sob_analise,55.73,revisando,avaliacao_manual
949c2f6937345ac501a7eab23b97bf06,mercadoria_nao_recebida,sob_analise,56.04,revisando,avaliacao_manual
2cadf7b6bdc085bb4a8a3a32a40e344b,cobranca_duplicada,sob_analise,56.37,revisando,avaliacao_manual
a1cfeb76f1be888dfc371fbd47344141,mercadoria_nao_recebida,sob_analise,56.59,revisando,avaliacao_manual
7d038f7eeec76a7eb898fef8a12e6157,fraude,sob_analise,56.78,revisando,avaliacao_manual
d29eca3633b0b60adf268cae9133cd93,mercadoria_nao_recebida,sob_analise,56.78,revisando,avaliacao_manual
dd94f2867bcd2be2229f44d7a0df4e5b,mercadoria_nao_recebida,sob_analise,56.92,revisando,avaliacao_manual
3b694fa216b9963c2df0ad993a355551,erro_de_processamento,sob_analise,56.94,revisando,avaliacao_manual
bf0b7464d227364486f59a79f335a212,mercadoria_nao_recebida,sob_analise,566.41,revisando,avaliacao_manual
0b9585496a9549d76a405252c9a5a027,cobranca_duplicada,sob_analise,57.07,revisando,avaliacao_manual
cd382a708b09cb1bf4a61d9d4fc0c1e6,mercadoria_nao_recebida,sob_analise,57.09,revisando,avaliacao_manual
f8812e9ef9494484aad51ddcd52ed382,defeito,sob_analise,57.37,revisando,avaliacao_manual
a9cd6a8565b10d36007e7a68f48af097,mercadoria_nao_recebida,sob_analise,57.39,revisando,avaliacao_manual
4b186efcda6f283e9c4a71332f6d3ad0,fraude,sob_analise,57.51,revisando,avaliacao_manual
b552361bfa71f85d48c308d95c713f23,mercadoria_nao_recebida,sob_analise,57.59,revisando,avaliacao_manual
3a2fdba55d87afeb105664d40a7bbbd0,erro_de_processamento,sob_analise,57.63,revisando,avaliacao_manual
b44d797bd9259818b8e3655230d25879,mercadoria_nao_recebida,sob_analise,57.68,revisando,avaliacao_manual
ee814067b8f3badaf5625948bc89076d,voucher_indisponivel,sob_analise,57.83,revisando,avaliacao_manual
816d5d441d23818493578fb1db0a22ad,mercadoria_nao_recebida,sob_analise,57.97,revisando,avaliacao_manual
32e34fe202c1776f1f6670feb9a28a73,fraude,sob_analise,58.01,revisando,avaliacao_manual
fb778dbecc94ac70dabbc1bf2d339e0a,defeito,sob_analise,58.27,revisando,avaliacao_manual
7f8c45241719d873d8f5e3899b7101be,mercadoria_nao_recebida,sob_analise,58.57,revisando,avaliacao_manual
1856dd06ccd053bf3456e3d5bf73f2e3,cobranca_duplicada,sob_analise,59.01,revisando,avaliacao_manual
d2cc32c3614a3446aef94cfc1ade79b3,mercadoria_nao_recebida,sob_analise,59.09,revisando,avaliacao_manual
69b5f9421e21822b212fa48bf807b811,erro_de_processamento,sob_analise,59.44,revisando,avaliacao_manual
a078dc6e0c09350ed278918b2d30a5e7,mercadoria_nao_recebida,sob_analise,595.59,revisando,avaliacao_manual
a3a97bc6e236d5351537c8f466c34dad,mercadoria_nao_recebida,sob_analise,6.67,revisando,avaliacao_manual
a8c8bc6b914193c0cd473a615d8e6e1b,mercadoria_nao_recebida,sob_analise,60.00,revisando,avaliacao_manual
67228f8fd24ee1eaa3f42b406c2339e7,erro_de_processamento,sob_analise,60.10,revisando,avaliacao_manual
f586f078b428a8fa67820e1606760010,fraude,sob_analise,60.10,revisando,avaliacao_manual
c9c090d55d074c5b0d0effca2b928d4c,mercadoria_nao_recebida,sob_analise,60.10,revisando,avaliacao_manual
fa8af66ee11f929d58f95e9a0522d792,defeito,sob_analise,60.19,revisando,avaliacao_manual
c9078b2ce6167917416ddd9b7c40b5f5,mercadoria_nao_recebida,sob_analise,60.47,revisando,avaliacao_manual
b096b46ef5b2eababa4ceafb529f4881,mercadoria_nao_recebida,sob_analise,60.60,revisando,avaliacao_manual
e3ad77f2683cf57ced740ece64eea3b7,mercadoria_nao_recebida,sob_analise,60.75,revisando,avaliacao_manual
67884ec2877808808c25211dce58689b,erro_de_processamento,sob_analise,60.85,revisando,avaliacao_manual
9099f7b4fbc5f14bdeb753e5114872e4,mercadoria_nao_recebida,sob_analise,60.85,revisando,avaliacao_manual
ca3b8093576a51bea61c9782c7771f62,mercadoria_nao_recebida,sob_analise,60.95,revisando,avaliacao_manual
fa5d6b6dd3a9ed01e21e57c5918e15cf,voucher_indisponivel,sob_analise,61.17,revisando,avaliacao_manual
7ad99dd647ac730449ac7193ca005527,fraude,sob_analise,61.22,revisando,avaliacao_manual
75e6b640cd630f2a1b0250fadc68da12,fraude,sob_analise,61.33,revisando,avaliacao_manual
6c068d7c483fb0d3386092cb50b4efcb,fraude,sob_analise,61.59,revisando,avaliacao_manual
5e8d0f2f1e06e715aee3eefe4c175e52,fraude,sob_analise,619.34,revisando,avaliacao_manual
8b9b26610d247c36c7706cd0538c47d8,mercadoria_nao_recebida,sob_analise,62.23,revisando,avaliacao_manual
086cb9cd0cf7067d77fe09f31620a52b,voucher_indisponivel,sob_analise,62.39,revisando,avaliacao_manual
960191fcb6e80a09e5060e382e0046b8,mercadoria_nao_recebida,sob_analise,62.69,revisando,avaliacao_manual
e8ff06be457c1e3e69a8cb51ef9e2806,mercadoria_nao_recebida,sob_analise,62.69,revisando,avaliacao_manual
d37d275bf870e1d9a50b888717929495,mercadoria_nao_recebida,sob_analise,62.70,revisando,avaliacao_manual
765917871914309e5c5f9ed151155ad4,fraude,sob_analise,62.78,revisando,avaliacao_manual
97d8101d1c704d437f9dfae4bdd530fa,mercadoria_nao_recebida,sob_analise,62.88,revisando,avaliacao_manual
67859bd0284e2d4c7c7ae873212a5ff4,erro_de_processamento,sob_analise,63.00,revisando,avaliacao_manual
18cc8479fa2db4a1166ab0d28ff2f54b,cobranca_duplicada,sob_analise,63.09,revisando,avaliacao_manual
c79555a2c34c70b237857d6d9850734d,mercadoria_nao_recebida,sob_analise,63.28,revisando,avaliacao_manual
a6b72c99c6aec179323591f4dc353bb9,mercadoria_nao_recebida,sob_analise,63.29,revisando,avaliacao_manual
1535ffdb181e70ff560cfced342c4f40,cobranca_duplicada,sob_analise,63.52,revisando,avaliacao_manual
5cd4d921a222793519021a823618a17c,erro_de_processamento,sob_analise,63.60,revisando,avaliacao_manual
e6010bcb1cb9ceb44fdb0f15f817e25f,mercadoria_nao_recebida,sob_analise,63.65,revisando,avaliacao_manual
4b3c7f8318b056586e0407857f44a136,erro_de_processamento,sob_analise,63.78,revisando,avaliacao_manual
f5bb23a6bf7d9bd0d8b8d4575dd82b58,fraude,sob_analise,63.88,revisando,avaliacao_manual
7018a2cb4802de2f9ed4b09b6a98e6fd,fraude,sob_analise,639.98,revisando,avaliacao_manual
8d5af908ce8ffa721a9f665abb660200,mercadoria_nao_recebida,sob_analise,64.00,revisando,avaliacao_manual
a10e6749400b3ea4a674cec3fd3a9605,mercadoria_nao_recebida,sob_analise,64.00,revisando,avaliacao_manual
c722520c1663a8a3701cc0a6eb572b16,mercadoria_nao_recebida,sob_analise,64.00,revisando,avaliacao_manual
6e546451c98a5df5fccb147e1c68827e,fraude,sob_analise,64.06,revisando,avaliacao_manual
0d4bf86877b0763d194d50ca6a136bf9,cobranca_duplicada,sob_analise,64.10,revisando,avaliacao_manual
0df2e7ba716c3f48ee4a3081092e2c19,cobranca_duplicada,sob_analise,64.10,revisando,avaliacao_manual
a2dd87f10cd0b3cdb73c6ba52e333250,mercadoria_nao_recebida,sob_analise,64.10,revisando,avaliacao_manual
055da72c578d9094618ebb2712e161e9,cobranca_duplicada,sob_analise,64.23,revisando,avaliacao_manual
56164bd72d001922782e91e3d76813ba,erro_de_processamento,sob_analise,64.28,revisando,avaliacao_manual
b43889e8181d41782f7b8489b1500fef,mercadoria_nao_recebida,sob_analise,64.44,revisando,avaliacao_manual
6036d4eca40644c890443b856040cb18,erro_de_processamento,sob_analise,64.50,revisando,avaliacao_manual
46ebb6001be17983f9f32274dcd0d734,fraude,sob_analise,64.82,revisando,avaliacao_manual
f4d74c1de6a7dd6cdaa7e10221fbae2a,fraude,sob_analise,64.86,revisando,avaliacao_manual
f7203d9ccdf6519081031222d1f49788,defeito,sob_analise,65.00,revisando,avaliacao_manual
3ea1b4858d6688d2e95448944536e6ea,fraude,sob_analise,65.01,revisando,avaliacao_manual
af8f67f3b2d6fc844d3c2c2857eac823,mercadoria_nao_recebida,sob_analise,65.01,revisando,avaliacao_manual
ca8862808b07015785a10db067bb138b,mercadoria_nao_recebida,sob_analise,65.10,revisando,avaliacao_manual
cc89389bd59dfd8cdf5b4490dec5df27,mercadoria_nao_recebida,sob_analise,65.11,revisando,avaliacao_manual
