chargeback_id,payment_sequential,chargeback_reason,chargeback_status,chargeback_opened_at,chargeback_closed_at,chargeback_amount,issuer_response,acquirer_response
df473c5f4e43c7d63af78684cc44c521,2,mercadoria_nao_recebida,aberto,42843,42885,155.14,aprovado,aceito
f7304a98cc4161f1b8e3e05fdfb6b644,1,mercadoria_nao_recebida,sob_analise,42761,42798,104.12,aprovado,aceito
9fb383eddd3b9f4b2970160c76988005,1,mercadoria_nao_recebida,ganho,43320,43328,112.71,recusado,aceito
4b5e919faabfc4bfda408c4810e8aa9e,2,mercadoria_nao_recebida,sob_analise,43222,43228,311.21,aprovado,disputando
9beb5e7d5f3259ffe94f61e9766cd478,1,mercadoria_nao_recebida,ganho,42783,42820,64.09,recusado,avaliacao_manual
4b776c02a3be0e30b22a7e5ff6a72136,2,mercadoria_nao_recebida,ganho,43179,43231,64.05,aprovado,aceito
c54c4dcd2ad83fe552007e32abd35af7,1,mercadoria_nao_recebida,ganho,43265,43287,416.43,aprovado,avaliacao_manual
c36bc89cd9897bf2c8a62efef58f3181,1,mercadoria_nao_recebida,sob_analise,42997,43003,177.48,aprovado,disputando
ed1acc924e85e293849485a9d5dc3498,2,erro_de_processamento,perdido,42923,42977,86.15,recusado,disputando
b826bfdea5744dfde2f59560ca882533,1,mercadoria_nao_recebida,aberto,42780,42812,104.59,recusado,avaliacao_manual
90b3ce1268706ec7923743d5867f26a1,1,mercadoria_nao_recebida,perdido,42937,42954,1251.02,aprovado,avaliacao_manual
a6cd683d4bd3b9b1f0aa37b27f8116d3,1,mercadoria_nao_recebida,aberto,43059,43097,609.90,aprovado,avaliacao_manual
b951fda86def0277a8416cbe5e7389e0,1,erro_de_processamento,aberto,43426,43443,146.22,aprovado,avaliacao_manual
fb2f2200a3b712539e9eb91ef5c7e1cf,1,mercadoria_nao_recebida,perdido,42852,42889,35.36,recusado,aceito
64a6930359fc275c86dcadea2086895c,1,mercadoria_nao_recebida,aberto,43246,43269,106.78,aprovado,avaliacao_manual
b90dbb242e04b393fad2f1df17bc90dc,2,mercadoria_nao_recebida,ganho,43388,43437,152.38,aprovado,aceito
97b2cbab1ec29ebc9b1d9b113a4b7a2b,2,mercadoria_nao_recebida,perdido,42737,42786,36.75,recusado,disputando
ef51a7ade9fbb3f9fb91ce79e86591dd,1,mercadoria_nao_recebida,perdido,43090,43103,59.09,tempo_excedido,aceito
00bf1320ffb5fe47a845feca16c0e0b4,2,mercadoria_nao_recebida,perdido,42798,42830,469.39,aprovado,avaliacao_manual
933152b06031ce4bee7095fea4cd6e32,2,mercadoria_nao_recebida,aberto,43105,43127,42.38,aprovado,aceito
e82aad8d522b370541586c367c19a1e3,2,mercadoria_nao_recebida,ganho,42978,42985,377.07,revisando,disputando
5b0290e4420f938665a61fda8ee5ced6,1,mercadoria_nao_recebida,aberto,43298,43320,61.00,revisando,avaliacao_manual
5342639ad4af90638a48134b744df827,2,mercadoria_nao_recebida,sob_analise,42855,42876,125.61,aprovado,disputando
9719859dcdccf74073e92a975dd3709f,1,mercadoria_nao_recebida,perdido,43389,43395,73.15,revisando,disputando
5d284e172fe3bafba10f2c60e3ea2047,2,mercadoria_nao_recebida,sob_analise,42802,42816,215.58,recusado,avaliacao_manual
a1346a891ab47e8a7be96a3aa992b194,1,mercadoria_nao_recebida,ganho,43300,43316,99.23,revisando,aceito
4cfe6efc40f9645ef7b88440a1c64149,1,erro_de_processamento,ganho,43318,43321,56.60,aprovado,disputando
7033853f56455c1b2c26f0d135c8abd4,2,mercadoria_nao_recebida,ganho,42794,42803,81.91,tempo_excedido,avaliacao_manual
e20feda4e7ceb4729018d7105314d5b3,2,mercadoria_nao_recebida,perdido,43000,43047,56.69,tempo_excedido,disputando
0c5a7b3c5703837ef40113972224a978,1,mercadoria_nao_recebida,aberto,42858,42879,448.51,aprovado,aceito
d80681e64c64ae8f7056f86223e646b7,2,mercadoria_nao_recebida,ganho,42956,43006,123.84,tempo_excedido,disputando
66b073eb59202fd98ae224db60ccb476,2,mercadoria_nao_recebida,perdido,43158,43188,102.64,aprovado,disputando
44de6d7b8fcd0cd8db38002f58d6c20d,2,erro_de_processamento,sob_analise,43233,43263,67.44,aprovado,disputando
d4d8638eaddca23adbfdd1b383a5f15b,1,voucher_indisponivel,aberto,43029,43071,28.32,aprovado,disputando
df7c3cca620b20622f4252bd497dcbd4,1,erro_de_processamento,ganho,42768,42810,36.69,revisando,aceito
7535955a5fee70328e9fe079653e03f1,2,mercadoria_nao_recebida,sob_analise,43113,43145,209.67,recusado,avaliacao_manual
e793ab3ca23d5c9cabf0278e50dfa41a,2,mercadoria_nao_recebida,aberto,42794,42817,148.23,recusado,disputando
c1f39bb1d57f413cc9d3086d546b3866,2,mercadoria_nao_recebida,perdido,43123,43126,103.30,recusado,aceito
c91e35b238a6f290a0ab89a40287fc40,1,mercadoria_nao_recebida,ganho,43249,43250,132.49,aprovado,disputando
556c0a42a8e9e57a6e411701908f0fd3,1,mercadoria_nao_recebida,perdido,43040,43043,98.92,aprovado,disputando
2d30cd6616e35533e19dddc672fe00e1,2,mercadoria_nao_recebida,perdido,42993,43050,81.78,tempo_excedido,disputando
54b41e4e2188389bb41503b2b088b093,2,voucher_indisponivel,ganho,43111,43148,82.98,revisando,aceito
2276cb38c742033aac3f4a4d67b57ab3,2,mercadoria_nao_recebida,aberto,43095,43102,105.39,aprovado,disputando
98e3407bdcc7155e2c7a5bc47d670de7,2,mercadoria_nao_recebida,sob_analise,42748,42751,316.17,aprovado,disputando
04ffb64e3f80d17e95e1934561c8f64a,2,erro_de_processamento,aberto,43055,43091,188.34,aprovado,avaliacao_manual
293fe99febcd4990b7ab31c5cd2abfd5,2,mercadoria_nao_recebida,perdido,43350,43399,42.77,aprovado,aceito
c405d436f973cb6f7c1c1523a85cdcc2,1,erro_de_processamento,aberto,43172,43175,71.15,aprovado,avaliacao_manual
142c07328adba2427b3029a2b5a1f503,2,mercadoria_nao_recebida,aberto,42781,42836,563.64,recusado,avaliacao_manual
e147052b9ecc00bf938f9e8581944207,1,mercadoria_nao_recebida,ganho,43222,43226,263.95,aprovado,avaliacao_manual
c01f191e1c46c4246cac196674e22bdc,2,mercadoria_nao_recebida,aberto,43000,43031,158.92,aprovado,avaliacao_manual
4382f48f29370e70ec4ef6aa3578e1c9,2,mercadoria_nao_recebida,aberto,43003,43005,79.76,tempo_excedido,disputando
b581194c5a3e89062586392d4a0e6def,1,mercadoria_nao_recebida,ganho,43290,43304,55.24,revisando,avaliacao_manual
34fd1d0a76a47123cb6a008ceeb18cbe,1,erro_de_processamento,aberto,43234,43271,109.42,aprovado,aceito
901a84df9454849d20d02683117105ac,1,mercadoria_nao_recebida,aberto,42955,42986,88.09,recusado,disputando
accd8ec914c1ab328cfbafe6a5339c85,1,voucher_indisponivel,sob_analise,43368,43421,20.00,aprovado,avaliacao_manual
502964d22e491eff472a1d46ae55df97,2,mercadoria_nao_recebida,ganho,42753,42755,208.51,revisando,avaliacao_manual
9e5ddd73e11f7b84e460dcd20a130f62,1,mercadoria_nao_recebida,ganho,43177,43208,53.62,recusado,aceito
ce7f20b493bdd502a0443f39ad764684,2,mercadoria_nao_recebida,sob_analise,43082,43129,135.00,revisando,aceito
265e55efc16ce4c05ab0504ca0a32603,1,mercadoria_nao_recebida,ganho,43057,43100,600.09,aprovado,avaliacao_manual
2d7020e369fc532ef78a4529a7626a33,2,erro_de_processamento,sob_analise,43386,43408,41.43,recusado,avaliacao_manual
bd7951a7bf6dcababde910954ff2316c,2,mercadoria_nao_recebida,perdido,43031,43041,292.45,recusado,avaliacao_manual
d8721b9f395286c3b43ff47a250ad40a,2,mercadoria_nao_recebida,aberto,43299,43351,143.41,aprovado,avaliacao_manual
adc1270afd7fb1ef466f8ee66cab3773,2,mercadoria_nao_recebida,ganho,43181,43211,1370.41,aprovado,avaliacao_manual
0e3ee99a343d05fc3fa4256f7c675c63,2,mercadoria_nao_recebida,perdido,42740,42773,129.54,recusado,aceito
a4887ea2ccd5e37945934525a9939e9c,2,mercadoria_nao_recebida,perdido,42992,43011,53.38,tempo_excedido,aceito
60c87cb052b29472f04df29bf16b2d47,1,mercadoria_nao_recebida,aberto,43210,43256,397.34,aprovado,disputando
cfb361b2049fa0ddeb6ca3959fa0767d,2,mercadoria_nao_recebida,aberto,43309,43334,67.57,recusado,disputando
b73517c8c0f185cef5f704b9191f994d,1,erro_de_processamento,ganho,43240,43298,185.94,aprovado,aceito
8df1c9e7f86ebc2ba79b482f5275ed6f,1,voucher_indisponivel,aberto,42791,42846,103.86,aprovado,disputando
278c629504a0d7a99a3bd4da3f061141,2,mercadoria_nao_recebida,perdido,43276,43330,137.67,recusado,avaliacao_manual
f08527d5eca32c6e47ff0739e7d3a9ee,1,mercadoria_nao_recebida,ganho,43361,43407,189.63,aprovado,disputando
62bc181a6d897eba7057bb531ea5f094,2,mercadoria_nao_recebida,ganho,43399,43400,105.37,aprovado,avaliacao_manual
9bfee44b6fa92f64b8dcc72d2170686b,1,mercadoria_nao_recebida,aberto,42929,42961,41.10,aprovado,avaliacao_manual
9617fe1d020cfc23b838a49896e0f4e0,2,mercadoria_nao_recebida,ganho,43308,43333,38.05,recusado,disputando
ec13b401afa92c73e534aa28d83e4ec0,1,mercadoria_nao_recebida,ganho,43216,43257,105.28,aprovado,disputando
a434cfda13115168ed9fbb287031eff1,2,mercadoria_nao_recebida,perdido,43278,43295,115.90,revisando,avaliacao_manual
14b7e39120c1668b13c4a3c11f983585,2,mercadoria_nao_recebida,aberto,42829,42843,215.80,aprovado,aceito
7d3ffe9953e28737dd4c634216c9eef4,2,mercadoria_nao_recebida,aberto,43178,43223,83.96,tempo_excedido,disputando
4bc6b6965bf5778f7d262b5f8913a721,2,mercadoria_nao_recebida,sob_analise,43026,43039,39.00,aprovado,disputando
d7526e916ca14cb288f2c8ec14a6f546,1,mercadoria_nao_recebida,aberto,43227,43265,580.41,recusado,aceito
7a7ce47ebeac8469117cd0b044c03d1b,2,mercadoria_nao_recebida,ganho,42923,42962,79.95,recusado,disputando
3be1b5820b7f93acc617a3b680f37c91,1,mercadoria_nao_recebida,perdido,42879,42881,349.99,aprovado,avaliacao_manual
97e63289be97b0d9bfd3fad99000f662,1,mercadoria_nao_recebida,sob_analise,42785,42817,260.00,aprovado,aceito
174b5b1a0a2498b8e2ba177359ff75ce,1,mercadoria_nao_recebida,perdido,42919,42951,40.97,aprovado,aceito
26da686e870dc017cfbf9c3ce9f39d55,2,mercadoria_nao_recebida,aberto,43180,43238,69.61,aprovado,avaliacao_manual
246a0dd11a624cd29b8c5dc2e56fa1dc,1,mercadoria_nao_recebida,aberto,43179,43219,81.31,aprovado,avaliacao_manual
e56edd78b1e5a0c3144fe825d289fc6b,1,erro_de_processamento,aberto,43289,43345,95.22,tempo_excedido,avaliacao_manual
81bfdf6a2390123c48c5632de6413e2a,1,erro_de_processamento,sob_analise,43280,43286,61.88,tempo_excedido,aceito
bd59f8334a4f41c92dbfe620bacfcbc6,2,erro_de_processamento,perdido,43416,43441,53.80,aprovado,avaliacao_manual
1cf95378918960ac4f215e2a436dc18c,2,mercadoria_nao_recebida,aberto,42941,42944,203.89,aprovado,disputando
26343e0890fb597a7d91a607455a44fa,1,mercadoria_nao_recebida,ganho,43123,43141,406.04,aprovado,disputando
f104033beebfd7e8f12217531c2275f9,2,mercadoria_nao_recebida,sob_analise,43043,43093,157.20,aprovado,avaliacao_manual
cdf713b645faa55bba5c66e66aeef41e,2,erro_de_processamento,perdido,43273,43327,26.19,tempo_excedido,disputando
2956c3060085d849e6c81602a6e99eff,1,mercadoria_nao_recebida,aberto,43115,43170,84.56,recusado,disputando
1551a397c99806c946fb1b1e7c729d8d,1,mercadoria_nao_recebida,aberto,43450,43488,178.84,aprovado,aceito
563576efe9343291a5bd154161c386f0,2,mercadoria_nao_recebida,aberto,43295,43338,248.36,aprovado,avaliacao_manual
a1e10f6f3eb90b7fde54e6486a24b044,1,erro_de_processamento,sob_analise,43227,43230,122.76,revisando,disputando
26b334af408dd2df4cebc013f87b9b24,2,erro_de_processamento,aberto,43104,43152,77.16,aprovado,avaliacao_manual
21fd7f6e3a1bdecc5bffcb8838a911e8,2,mercadoria_nao_recebida,perdido,42917,42922,65.47,aprovado,avaliacao_manual
729efff80ae9b31f5435169b08c8bf8a,2,mercadoria_nao_recebida,ganho,43309,43333,478.18,recusado,disputando
8993ddd6e800f9cb267d42cc89e13f0f,2,mercadoria_nao_recebida,ganho,43253,43307,259.10,recusado,disputando
7940121491c0b1c3b7dae6f2b1f77e4b,2,erro_de_processamento,ganho,42880,42914,45.00,aprovado,aceito
4c3c0b124df3a9bbd44a538ec578147b,2,mercadoria_nao_recebida,aberto,43207,43254,42.44,revisando,aceito
e0f9660f398f606fc4326973728ad4cd,1,mercadoria_nao_recebida,sob_analise,42805,42853,40.88,aprovado,aceito
a6f9a160004ed7b4b20bb24c1eeb5871,1,mercadoria_nao_recebida,perdido,43363,43402,112.09,tempo_excedido,disputando
bd2e19f9042680bd81bd82e31fbf09cc,2,mercadoria_nao_recebida,perdido,43389,43437,125.91,aprovado,aceito
d7d1d0e6c3f409480d2ea528b338e5ca,2,mercadoria_nao_recebida,perdido,42841,42865,531.48,recusado,avaliacao_manual
c61762adaef391522b6b437cfe8a40bc,2,mercadoria_nao_recebida,perdido,43196,43232,418.36,revisando,aceito
8ee3d811c7a49f0f3be646dfb3489e75,1,mercadoria_nao_recebida,aberto,43372,43400,309.63,aprovado,aceito
3a69e8bb802e34036e7ef8f6e0f466ea,2,mercadoria_nao_recebida,aberto,43398,43446,153.68,tempo_excedido,aceito
de003338463979d8a9be8b8d3e598efa,1,mercadoria_nao_recebida,aberto,42971,43020,159.36,revisando,avaliacao_manual
657e64a0e86917e93318c0c3159bec13,2,erro_de_processamento,sob_analise,43198,43232,125.52,aprovado,avaliacao_manual
2434ed9a60fa201e6abb47734b414775,2,mercadoria_nao_recebida,aberto,43387,43403,48.75,tempo_excedido,disputando
03f3b08f9da8df7604b68b2fd5999e9a,1,mercadoria_nao_recebida,sob_analise,43156,43192,106.99,revisando,aceito
467d8823c7b37e758ad17a9a61c347bf,1,mercadoria_nao_recebida,ganho,43309,43316,207.27,recusado,avaliacao_manual
25f5fa53bb18e8f31ee6911fcc833414,2,mercadoria_nao_recebida,perdido,43382,43400,45.13,aprovado,avaliacao_manual
daf3d34986ea6ba8b098570a1951677f,2,mercadoria_nao_recebida,ganho,43110,43116,170.18,aprovado,avaliacao_manual
9dd961aa6268f666f626787499250308,2,mercadoria_nao_recebida,perdido,42882,42932,102.35,aprovado,disputando
9b32795311e821b3314911f55bb8a327,1,erro_de_processamento,aberto,43309,43337,124.50,aprovado,disputando
79340f2ac5af10a369d02c1acc89eb1a,1,mercadoria_nao_recebida,aberto,43452,43491,554.40,recusado,disputando
33bb5c9c0285bb31b6c9cab48da62224,1,mercadoria_nao_recebida,ganho,43138,43172,190.65,aprovado,aceito
0ffc72fbf456655a67de48c1bd094594,1,mercadoria_nao_recebida,aberto,43168,43219,72.76,aprovado,avaliacao_manual
5f93c15063313abf1a114e682d6b6d71,1,mercadoria_nao_recebida,aberto,43433,43474,17.35,aprovado,disputando
54f6bfdef1d09a3f1d99b3914c93aff5,1,erro_de_processamento,sob_analise,43237,43266,36.95,aprovado,disputando
d8651642157a4517771c50eb1e699109,2,erro_de_processamento,aberto,43242,43246,87.16,recusado,avaliacao_manual
17be921f29e949506e88b6b6cda89f64,2,mercadoria_nao_recebida,ganho,43175,43189,343.71,tempo_excedido,avaliacao_manual
06c0d448cbbe294852cab1310c63ab3b,1,mercadoria_nao_recebida,sob_analise,42969,42974,384.34,aprovado,aceito
09519116d7d66f8a0ed5c02048573c7d,2,mercadoria_nao_recebida,ganho,42820,42845,97.35,aprovado,aceito
1e21edc6c6810b5779fa6685c82a6a89,2,mercadoria_nao_recebida,ganho,43268,43307,374.95,aprovado,aceito
ab3ef8ca43844d05e39ad47fc0bba7af,1,erro_de_processamento,sob_analise,43261,43269,72.76,aprovado,disputando
8a68020a3779749aba9552528b2b841b,2,mercadoria_nao_recebida,aberto,43211,43226,288.93,aprovado,disputando
eb1d71600650b42be71f555e11a2a470,1,mercadoria_nao_recebida,aberto,43274,43333,71.27,tempo_excedido,avaliacao_manual
fbc12089bbd03e3a825625899c8c8f92,1,mercadoria_nao_recebida,sob_analise,43341,43360,105.54,aprovado,aceito
3bce1be95e783fcb928b6435d268d89c,2,mercadoria_nao_recebida,ganho,43156,43215,150.98,revisando,avaliacao_manual
3b61275de41f60d8e48bef3f42ac8bed,1,mercadoria_nao_recebida,ganho,43256,43267,71.14,aprovado,aceito
2c04e9500d7402e891b3c1213847febb,1,mercadoria_nao_recebida,ganho,42915,42935,89.27,aprovado,aceito
35011b1b3211ea7c58a699e4b8bfe93d,1,mercadoria_nao_recebida,aberto,43166,43221,72.18,tempo_excedido,aceito
789ad4169dcd29dce4417a113de1e0a0,1,mercadoria_nao_recebida,ganho,42970,43006,37.80,tempo_excedido,aceito
afcbb3c01317e203538feaa1bac05741,1,erro_de_processamento,ganho,43060,43078,168.61,recusado,avaliacao_manual
de1a0e5b80f69f235671980dc449d278,1,mercadoria_nao_recebida,sob_analise,43028,43042,667.99,revisando,avaliacao_manual
8be192b8116fd3957c5218c2ec049943,1,mercadoria_nao_recebida,ganho,42952,43010,92.06,aprovado,disputando
ce36e42594655aedf39e28e6b2672d95,1,mercadoria_nao_recebida,sob_analise,42949,42987,101.84,revisando,aceito
366446679f4ddbffb2d8934f1abef1f8,2,mercadoria_nao_recebida,ganho,43333,43358,267.38,aprovado,avaliacao_manual
f731b243c311f0d8e1dc406d1d5eb1e4,2,erro_de_processamento,ganho,43382,43398,123.25,revisando,aceito
7678a9ec36abfc35527725816936da8e,2,mercadoria_nao_recebida,aberto,43222,43240,100.26,aprovado,aceito
17f6265814025fb8df1b31db1d8545e2,1,mercadoria_nao_recebida,ganho,43395,43396,42.67,aprovado,disputando
59a23f52c86c016f573b4b5ecbb8e4ab,1,erro_de_processamento,aberto,43393,43433,82.73,recusado,disputando
836128c0637ca6a0c2dbe0c00cf19d99,2,mercadoria_nao_recebida,aberto,42759,42760,77.11,aprovado,avaliacao_manual
9fec37a0086c6f77f95b2ac00f27771e,2,mercadoria_nao_recebida,perdido,43286,43287,207.49,aprovado,avaliacao_manual
531202443efb276e104f75af96ec510b,2,mercadoria_nao_recebida,perdido,43104,43155,30.00,aprovado,disputando
6440d5acbce24626e6224f58a6759905,1,erro_de_processamento,aberto,43229,43250,123.09,recusado,avaliacao_manual
f0ad6b89b7bb4a740b8121a4a69511fc,2,erro_de_processamento,sob_analise,43056,43081,114.68,revisando,avaliacao_manual
4c365e193d687efcaf025374ce057497,2,mercadoria_nao_recebida,aberto,43353,43380,111.93,recusado,disputando
1eb823605a5556c5e6efcdb09eae3c0d,1,mercadoria_nao_recebida,sob_analise,43421,43431,224.74,revisando,aceito
32eaffe19143e699ac206f98725866cc,2,mercadoria_nao_recebida,perdido,43380,43430,446.82,recusado,aceito
f5763c685bf8e3a552c2fcaa60aaa868,1,mercadoria_nao_recebida,perdido,42781,42793,76.99,aprovado,disputando
afd980edb690e47249915c1a1735e922,1,mercadoria_nao_recebida,ganho,43023,43051,229.42,aprovado,aceito
866486663ab80949d218d95f36137006,1,mercadoria_nao_recebida,sob_analise,42995,43044,334.98,recusado,aceito
b5a76447895657ee2fd11c26613f585c,2,mercadoria_nao_recebida,ganho,43320,43352,146.96,aprovado,disputando
2b893cbdb971f40adfed4b7c9cee6cb5,2,erro_de_processamento,sob_analise,43305,43338,128.25,aprovado,avaliacao_manual
6cdc6614473c4e81f86feff55e54d964,1,mercadoria_nao_recebida,perdido,43134,43142,49.22,aprovado,disputando
e588764e20ea16aa323300b4b52de660,2,mercadoria_nao_recebida,perdido,42893,42935,77.89,recusado,disputando
99439b0756d8f30273d1a49e1ad02baa,2,erro_de_processamento,ganho,42846,42872,67.50,aprovado,aceito
c43947f61dd689e246ef64dfa3b8bcf8,2,mercadoria_nao_recebida,sob_analise,42865,42907,44.29,revisando,disputando
e4be13e2fd66a70ce8fb95ce428a8709,2,mercadoria_nao_recebida,aberto,42897,42947,72.75,tempo_excedido,aceito
f17562c57401466801e6a378f504a6d0,1,erro_de_processamento,aberto,43120,43161,54.62,tempo_excedido,disputando
1a02b5e9d03ba5e359d175f5185555b3,2,erro_de_processamento,perdido,43251,43308,78.51,revisando,avaliacao_manual
88bf5b4aa46a6a1db2d81f68b8983a42,1,mercadoria_nao_recebida,sob_analise,43182,43184,57.13,aprovado,aceito
5a071192a28951b76774e5a760c8c9b7,1,mercadoria_nao_recebida,sob_analise,43032,43067,1005.43,recusado,disputando
1a44130317893c48ad015ed3ce2017e0,2,erro_de_processamento,sob_analise,43370,43404,138.74,revisando,aceito
c160f6700bd4211635ad29e7f0ae6626,1,erro_de_processamento,perdido,42965,42971,236.29,recusado,disputando
98e54ac24cb241c366307ed88ae84902,2,mercadoria_nao_recebida,aberto,42832,42863,400.65,tempo_excedido,disputando
f4f8eefd039e279c8fac5a307cb469c3,2,mercadoria_nao_recebida,perdido,43183,43206,97.81,aprovado,disputando
e4de6d53ecff736bc68804b0b6e9f635,1,erro_de_processamento,perdido,43224,43236,231.12,recusado,aceito
6803ba1b701523000d344241064d9dd4,1,mercadoria_nao_recebida,perdido,43399,43453,73.34,aprovado,aceito
470e4a0aae7ae6c3bb0aa161b7abf205,1,erro_de_processamento,sob_analise,42973,43024,93.69,revisando,avaliacao_manual
28bd33366e2139b089b6a34b70176d15,1,mercadoria_nao_recebida,aberto,43426,43454,38.13,revisando,avaliacao_manual
a6d1a3603743294fba96635ebe821f46,2,mercadoria_nao_recebida,sob_analise,42967,42982,292.53,revisando,avaliacao_manual
4c1c077d67d0bdf88d4523a14781be05,2,mercadoria_nao_recebida,sob_analise,43188,43207,204.55,recusado,avaliacao_manual
57cb57d559e32eab26b8eeaec5514b3b,2,mercadoria_nao_recebida,aberto,43169,43181,162.57,aprovado,disputando
b07c4df2465a5b5c2a22522e681a6ca9,1,mercadoria_nao_recebida,ganho,43105,43155,207.26,aprovado,aceito
dcb0be4c8bb586771c3adcbb3d1ced94,1,erro_de_processamento,sob_analise,42794,42842,129.14,revisando,disputando
5defa702db54b5d6c22fe54be8f48a04,1,mercadoria_nao_recebida,perdido,42766,42768,199.00,aprovado,aceito
cacb1996e2de4ef6334c5223259544e0,2,mercadoria_nao_recebida,aberto,43205,43216,64.10,aprovado,aceito
ce76ffbfb04b7dc8293ca658f75963cc,1,mercadoria_nao_recebida,ganho,42883,42927,102.08,recusado,disputando
e405bc96c83c1abef95a51cc9e8ca865,2,erro_de_processamento,ganho,43434,43471,63.60,aprovado,disputando
0ab421a822cfefda840345b69417962d,1,erro_de_processamento,ganho,43112,43171,39.10,recusado,aceito
5bf4e4543e94063b0fa469fd3a46e319,2,mercadoria_nao_recebida,perdido,43018,43077,59.00,aprovado,avaliacao_manual
f35e931a720c89ba31489a6f86fbf985,2,mercadoria_nao_recebida,ganho,43444,43500,107.39,recusado,avaliacao_manual
3dd511776a28555feea15407b8a6989b,1,mercadoria_nao_recebida,perdido,42957,42995,51.84,revisando,aceito
e0c7a7d03b603444cdb851949e98d59d,1,mercadoria_nao_recebida,sob_analise,42839,42864,238.12,aprovado,disputando
a437b04047ac97f23b5baf153991372b,2,erro_de_processamento,ganho,43454,43497,176.53,aprovado,disputando
f79a35da168301ae56922475da21117b,2,mercadoria_nao_recebida,aberto,42802,42823,71.56,aprovado,aceito
0ea5fe4904bdca87f8cc726a5bb5d768,1,mercadoria_nao_recebida,aberto,43207,43249,145.00,revisando,disputando
902b131c259343f5ed33793abe78e408,1,mercadoria_nao_recebida,aberto,43218,43254,27.69,aprovado,aceito
0c897c38d294bbc817bc78528cb47e27,2,mercadoria_nao_recebida,aberto,43156,43165,111.10,aprovado,aceito
738958f1bd5348249ab7a14f6a9959e3,1,erro_de_processamento,aberto,42796,42808,60.00,recusado,aceito
6bc6b07e448bae52d248c4df401d6157,2,mercadoria_nao_recebida,aberto,43319,43329,51.64,aprovado,disputando
e2c37260c7a927c7d9808341dbe2924c,2,erro_de_processamento,aberto,43386,43445,39.10,revisando,avaliacao_manual
34b5c4f2b088c66075f85fc2291cfa06,1,erro_de_processamento,perdido,43412,43458,316.01,revisando,aceito
6fc3f47545243b7a6829e48871d2f8f9,1,mercadoria_nao_recebida,aberto,42819,42824,102.59,recusado,disputando
b8c38cf37cd17fd645f2e84101c8a679,1,mercadoria_nao_recebida,ganho,43396,43429,138.03,recusado,avaliacao_manual
7729dd457f2649c804b02f610b54acc7,1,erro_de_processamento,aberto,43396,43401,67.18,aprovado,aceito
fc3e5cddf41dc7757252c2fc0a6c947b,1,mercadoria_nao_recebida,perdido,42831,42847,115.71,recusado,avaliacao_manual
7cb76df433b42580f7512fde60984ba5,2,mercadoria_nao_recebida,perdido,42831,42868,146.46,tempo_excedido,disputando
5c2d1d55c31db1cbe069dc9b6454b897,2,mercadoria_nao_recebida,ganho,42801,42838,117.45,aprovado,avaliacao_manual
e05c70b1a907c3b1dd902acddb66b5ea,1,mercadoria_nao_recebida,ganho,43064,43093,219.54,aprovado,avaliacao_manual
8b837793f7c7cf603440ed84d25487ff,1,mercadoria_nao_recebida,aberto,42846,42864,188.09,revisando,disputando
2ffc1bd0212c5ba712e1da786b4328c2,1,erro_de_processamento,perdido,43426,43455,74.16,aprovado,aceito
1cd399dcea276c15247818674bb83c63,2,erro_de_processamento,perdido,43351,43357,63.50,recusado,disputando
2d5cdc856665603f1580e3586bde89a5,1,mercadoria_nao_recebida,perdido,43075,43128,216.93,aprovado,disputando
7597acfdc4c37d290f854bba148c0e4f,1,mercadoria_nao_recebida,ganho,43431,43449,818.35,aprovado,aceito
9887daa2e1181336df4be8ea011d196a,2,mercadoria_nao_recebida,sob_analise,42762,42794,123.32,revisando,aceito
68a688be62a4e82e6f8450c215d3fdae,2,mercadoria_nao_recebida,perdido,43137,43179,224.87,aprovado,disputando
1ba709b2606b232b367cb08a49738fa1,1,mercadoria_nao_recebida,aberto,42996,43043,96.56,recusado,aceito
44bd336071da72ddd62aa5fc210c6e1c,1,mercadoria_nao_recebida,ganho,42971,43002,156.63,aprovado,aceito
b0f445cca9b6a54ff47e8834c16ba6c1,1,voucher_indisponivel,aberto,42940,42996,30.00,aprovado,disputando
ca212ae794bbfd785ba7d86a1b7e9f2c,2,mercadoria_nao_recebida,perdido,42827,42881,1153.09,revisando,disputando
434ee413138c6ead70939d4a56e0a29b,1,mercadoria_nao_recebida,aberto,42974,42985,17.68,recusado,disputando
cf082b2bb0204ce0ba54ba584cbd3fd4,1,mercadoria_nao_recebida,aberto,43348,43374,187.39,revisando,disputando
a75d4b7463897480462a9e3f3f9ad8d2,1,mercadoria_nao_recebida,ganho,43308,43336,312.39,revisando,avaliacao_manual
b0f595976cc8465db878685b2a613f5f,2,erro_de_processamento,ganho,43461,43488,77.38,revisando,avaliacao_manual
4e64cd773156febbf0e105d0b4aeaad0,2,mercadoria_nao_recebida,ganho,43318,43337,191.22,revisando,aceito
03f4fbe820830f14931ffa4631cb0912,1,erro_de_processamento,aberto,43096,43153,188.12,aprovado,avaliacao_manual
86c411cc5e0c28b069f3e98edc6e6290,1,mercadoria_nao_recebida,aberto,42956,43001,59.25,revisando,avaliacao_manual
71145a0b672202052255b5463b5ae691,2,mercadoria_nao_recebida,ganho,42919,42946,107.51,aprovado,avaliacao_manual
1ec0c008e2f52adf3af40327df25cea8,2,mercadoria_nao_recebida,perdido,43433,43492,387.67,aprovado,aceito
832079e71d5ee058d10e1ee1abe0e0f9,2,mercadoria_nao_recebida,perdido,42864,42884,153.70,aprovado,avaliacao_manual
